Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1757893797,200,,Aggregated,60.000000,0.000000,30,38,45,51,83,140,220,270,390,440,440,7914,0,30,44.22196407638106,3.8896999903954566,443.44649999402463,11383.903967652263
1757893798,200,,Aggregated,59.300000,0.000000,29,38,44,51,83,140,220,270,390,440,440,7968,0,29,44.10832784896664,3.8896999903954566,443.44649999402463,11393.161144578313
1757893799,200,,Aggregated,59.600000,0.000000,29,37,44,51,82,140,220,270,390,440,440,8043,0,29,43.97298945674925,3.8896999903954566,443.44649999402463,11384.541837622777
1757893800,200,,Aggregated,59.400000,0.000000,29,37,44,50,81,140,220,270,390,440,440,8091,0,29,43.86173564461569,3.8896999903954566,443.44649999402463,11392.026325546904
1757893801,200,,Aggregated,59.600000,0.000000,29,37,44,50,81,140,220,270,390,440,440,8142,0,29,43.745376590596855,3.8896999903954566,443.44649999402463,11413.355195283713
1757893802,200,,Aggregated,59.800000,0.000000,29,37,44,50,81,140,220,260,390,440,440,8212,0,29,43.6483165124956,3.8896999903954566,443.44649999402463,11423.37274719922
1757893803,200,,Aggregated,57.500000,0.000000,29,37,44,50,81,140,220,260,390,440,440,8262,0,29,43.541954200019404,3.8896999903954566,443.44649999402463,11415.73105785524
1757893804,200,,Aggregated,58.700000,0.000000,29,37,44,50,81,140,220,260,390,440,440,8326,0,29,43.53279544807041,3.8896999903954566,443.44649999402463,11405.552966610618
1757893805,200,,Aggregated,59.200000,0.000000,29,37,44,50,80,140,210,260,390,440,440,8378,0,29,43.486353377975156,3.8896999903954566,443.44649999402463,11419.25483408928
1757893806,200,,Aggregated,58.600000,0.000000,29,37,44,50,80,140,210,260,390,440,440,8434,0,29,43.397652418860204,3.8896999903954566,443.44649999402463,11408.300213421864
1757893807,200,,Aggregated,58.600000,0.000000,29,37,44,50,80,140,210,260,390,440,440,8505,0,29,43.33125711941907,3.8896999903954566,443.44649999402463,11393.149676660787
1757893808,200,,Aggregated,57.600000,0.000000,29,37,44,50,79,140,210,260,390,440,440,8559,0,29,43.23115027465017,3.7330000050133094,443.44649999402463,11387.057016006544
